"championship_round","championship_match_id","player_id","player_nickname","player_club_name","player_match_field","player_match_score"
"2014.02","8866","87101","Stéfano Yuri","Santos","away","-2.00"
"2014.02","8866","37984","Aranha","Santos","away","11.00"
"2014.02","8866","73974","Alison","Santos","away","-2.40"
"2014.02","8866","61106","Cicinho","Santos","away","1.40"
"2014.02","8866","73896","Geuvânio","Santos","away","-1.40"
"2014.02","8866","73855","Jubal","Santos","away","3.80"
"2014.02","8866","80583","Lucas Lima","Santos","away","-1.00"
"2014.02","8866","83257","Gabriel","Santos","away","0.90"
"2014.02","8866","73617","Emerson","Santos","away","6.70"
"2014.02","8866","70132","Alan Santos","Santos","away","-1.80"
"2014.02","8867","77738","Romarinho","Corinthians","home","2.30"
"2014.02","8867","88056","Malcom","Corinthians","home","-0.60"
"2014.02","8867","71636","Guilherme","Corinthians","home","6.30"
"2014.02","8867","38067","Danilo","Corinthians","home","1.50"
"2014.02","8867","75295","Paolo Guerrero","Corinthians","home","2.60"
"2014.02","8867","68923","Gil","Corinthians","home","15.80"
"2014.02","8867","38315","Jadson","Corinthians","home","1.10"
"2014.02","8867","42500","Fagner","Corinthians","home","6.80"
"2014.02","8867","52190","Ralf","Corinthians","home","1.60"
"2014.02","8867","78891","Petros","Corinthians","home","11.30"
"2014.02","8867","72376","Cléber","Corinthians","home","7.90"
"2014.02","8867","42234","Cássio","Corinthians","home","8.00"
"2014.02","8867","38229","Fábio Santos","Corinthians","home","13.50"
"2014.02","8867","80287","Luciano","Corinthians","home","-0.80"
"2014.02","8867","37281","Mano Menezes","Corinthians","home","7.03"
"2014.02","8867","79019","Jayme De Almeida","Flamengo","away","1.59"
"2014.02","8867","37701","Léo Moura","Flamengo","away","-6.30"
"2014.02","8867","71602","João Paulo","Flamengo","away","1.10"
"2014.02","8867","69268","Víctor Cáceres","Flamengo","away","6.20"
"2014.02","8867","84318","Samir","Flamengo","away","0.40"
"2014.02","8867","74060","Luiz Antonio","Flamengo","away","1.30"
"2014.02","8867","37673","Alecsandro","Flamengo","away","-1.70"
"2014.02","8867","81121","Mugni","Flamengo","away","3.30"
"2014.02","8867","37958","Felipe","Flamengo","away","-1.30"
"2014.02","8867","38311","Márcio Araújo","Flamengo","away","5.90"
"2014.02","8867","80913","Nixon","Flamengo","away","-0.20"
"2014.02","8867","78578","Paulinho","Flamengo","away","1.20"
"2014.02","8867","68958","Wallace","Flamengo","away","0.90"
"2014.02","8867","38184","André Santos","Flamengo","away","6.70"
"2014.02","8868","72023","Sueliton","Atlético-PR","away","2.80"
"2014.02","8868","82657","Miguel Ángel Portuga","Atlético-PR","away","3.53"
"2014.02","8868","73446","Éderson","Atlético-PR","away","1.20"
"2014.02","8868","56102","João Paulo","Atlético-PR","away","-0.60"
"2014.02","8868","50292","Paulinho Dias","Atlético-PR","away","-0.60"
"2014.02","8868","82469","Douglas Coutinho","Atlético-PR","away","1.20"
"2014.02","8868","71113","Felipe","Atlético-PR","away","-1.70"
"2014.02","8868","69022","Marcelo","Atlético-PR","away","12.40"
"2014.02","8868","69018","Deivid","Atlético-PR","away","0.10"
"2014.02","8868","78648","Dráusio","Atlético-PR","away","1.80"
"2014.02","8868","83266","Marcos Guilherme","Atlético-PR","away","-1.00"
"2014.02","8868","69012","Santos","Atlético-PR","away","-1.00"
"2014.02","8868","86264","Natanael","Atlético-PR","away","3.30"
"2014.02","8868","86189","Mosquito","Atlético-PR","away","13.20"
"2014.02","8868","80281","Cleberson","Atlético-PR","away","7.70"
"2014.02","8868","85400","Marcelo","Vitória","home","3.30"
"2014.02","8868","84890","Euller","Vitória","home","1.90"
"2014.02","8868","71575","Danilo Tarracha","Vitória","home","1.70"
"2014.02","8868","50284","Wilson","Vitória","home","6.00"
"2014.02","8868","86859","José Welison","Vitória","home","12.60"
"2014.02","8868","72943","Luís Cáceres","Vitória","home","10.10"
"2014.02","8868","50418","Dinei","Vitória","home","19.00"
"2014.02","8868","68917","Vinícius","Vitória","home","4.10"
"2014.02","8868","86792","Mauri","Vitória","home","0.40"
"2014.02","8868","68883","Caio","Vitória","home","11.20"
"2014.02","8868","69006","Dão","Vitória","home","-3.80"
"2014.02","8868","70928","William Henrique","Vitória","home","-0.30"
"2014.02","8868","80573","Luiz Gustavo","Vitória","home","6.60"
"2014.02","8868","68808","Nino Paraíba","Vitória","home","-0.50"
"2014.02","8868","37246","Ney Franco","Vitória","home","6.57"
"2014.02","8869","73481","Gilmar Dal Pozzo","Chapecoense","away","2.71"
"2014.02","8869","79594","Ednei","Chapecoense","away","1.10"
"2014.02","8869","82647","Régis","Chapecoense","away","7.70"
"2014.02","8869","62119","Tiago Luis","Chapecoense","away","-0.50"
"2014.02","8869","78968","Leandro","Chapecoense","away","1.40"
"2014.02","8869","82525","Rodrigo Biro","Chapecoense","away","6.60"
"2014.02","8869","68702","Bruno Collaço","Chapecoense","away","0.00"
"2014.02","8869","68696","Bergson","Chapecoense","away","-0.70"
"2014.02","8869","37983","Ricardo Conceição","Chapecoense","away","9.50"
"2014.02","8869","50361","Rafael Lima","Chapecoense","away","-2.60"
"2014.02","8869","60948","Diones","Chapecoense","away","-0.10"
"2014.02","8869","51293","Wanderson","Chapecoense","away","6.00"
"2014.02","8869","51168","André Paulino","Chapecoense","away","2.40"
"2014.02","8869","82768","Danilo","Chapecoense","away","-1.00"
"2014.02","8869","41218","Magrão","Sport","home","1.00"
"2014.02","8869","38100","Durval","Sport","home","-0.60"
"2014.02","8869","87211","Eduardo Baptista","Sport","home","2.85"
"2014.02","8869","84382","Danilo","Sport","home","-2.50"
"2014.02","8869","38986","Aílton","Sport","home","9.30"
"2014.02","8869","61135","Ananias","Sport","home","6.50"
"2014.02","8869","83511","Érico Júnior","Sport","home","-1.10"
"2014.02","8869","60969","Patric","Sport","home","0.80"
"2014.02","8869","68834","Rithely","Sport","home","12.10"
"2014.02","8869","60825","Felipe Azevedo","Sport","home","-1.30"
"2014.02","8869","38579","Rodrigo Mancha","Sport","home","3.90"
"2014.02","8869","42118","Neto Baiano","Sport","home","2.10"
"2014.02","8869","78445","Renê","Sport","home","1.60"
"2014.02","8869","60822","Renan Oliveira","Sport","home","-0.90"
"2014.02","8869","72039","Ferron","Sport","home","0.40"
"2014.02","8870","41946","Caio Júnior","Criciúma","away","1.22"
"2014.02","8870","68746","Sergio Escudero","Criciúma","away","5.90"
"2014.02","8870","50645","Eduardo","Criciúma","away","1.90"
"2014.02","8870","71799","Silvinho","Criciúma","away","-0.40"
"2014.02","8870","87935","Cristiano","Criciúma","away","0.20"
"2014.02","8870","77556","Bruno","Criciúma","away","1.00"
"2014.02","8870","50454","Serginho","Criciúma","away","4.80"
"2014.02","8870","38425","Fábio Ferreira","Criciúma","away","4.80"
"2014.02","8870","78936","Rodrigo Souza","Criciúma","away","-1.80"
"2014.02","8870","83614","Bruno Lopes","Criciúma","away","-0.10"
"2014.02","8870","72097","Giovanni","Criciúma","away","-0.80"
"2014.02","8870","50329","Lulinha","Criciúma","away","-0.50"
"2014.02","8870","68987","João Vitor","Criciúma","away","0.90"
"2014.02","8870","72079","Bruno Cortez","Criciúma","away","-1.60"
"2014.02","8870","50908","Wellington Bruno","Criciúma","away","-0.90"
"2014.02","8870","37783","Ramon","Goiás","home","0.50"
"2014.02","8870","73417","Lima","Goiás","home","5.10"
"2014.02","8870","36792","Araújo","Goiás","home","-0.80"
"2014.02","8870","71123","Thiago Mendes","Goiás","home","-0.60"
"2014.02","8870","68904","Vítor","Goiás","home","5.40"
"2014.02","8870","71041","Assuério","Goiás","home","-1.30"
"2014.02","8870","71038","Pedro Henrique","Goiás","home","3.90"
"2014.02","8870","38695","David","Goiás","home","1.70"
"2014.02","8870","72168","João Paulo","Goiás","home","1.60"
"2014.02","8870","37899","Renan","Goiás","home","11.50"
"2014.02","8870","70934","Jackson","Goiás","home","7.50"
"2014.02","8870","42232","Amaral","Goiás","home","8.20"
"2014.02","8870","82737","Welinton Junior","Goiás","home","4.50"
"2014.02","8870","62139","Ricardo Drubscky","Goiás","home","4.43"
"2014.02","8870","70058","Tiago Real","Goiás","home","1.50"
"2014.02","8871","41364","Lincoln","Bahia","away","12.30"
"2014.02","8871","50532","Maxi Biancucchi","Bahia","away","4.60"
"2014.02","8871","68723","Demerson","Bahia","away","1.40"
"2014.02","8871","87213","Pará","Bahia","away","5.30"
"2014.02","8871","73359","Roniery","Bahia","away","5.50"
"2014.02","8871","82502","Rafinha","Bahia","away","-0.50"
"2014.02","8871","53472","Fahel","Bahia","away","12.30"
"2014.02","8871","84099","Anderson Talisca","Bahia","away","8.50"
"2014.02","8871","69209","Diego Macedo","Bahia","away","5.40"
"2014.02","8871","81031","Marquinhos Santos","Bahia","away","7.16"
"2014.02","8871","50353","Titi","Bahia","away","13.30"
"2014.02","8871","68872","Marcelo Lomba","Bahia","away","5.00"
"2014.02","8871","63003","Uelliton","Bahia","away","3.90"
"2014.02","8871","70874","Rhayner","Bahia","away","2.40"
"2014.02","8871","73530","Wilson Pittoni","Bahia","away","-0.60"
"2014.02","8871","72018","Tiago Volpi","Figueirense","home","-1.60"
"2014.02","8871","50321","Vitor Júnior","Figueirense","home","1.40"
"2014.02","8871","60780","Vinícius Eutrópio","Figueirense","home","0.65"
"2014.02","8871","68938","Giovanni Augusto","Figueirense","home","-0.40"
"2014.02","8871","77529","Leandro Silva","Figueirense","home","0.70"
"2014.02","8871","78967","Dudu","Figueirense","home","1.50"
"2014.02","8871","36775","Marcos Assunção","Figueirense","home","3.50"
"2014.02","8871","38394","Thiago Heleno","Figueirense","home","0.70"
"2014.02","8871","83688","Luan","Figueirense","home","0.00"
"2014.02","8871","69047","Paulo Roberto","Figueirense","home","0.80"
"2014.02","8871","38630","Rivaldo","Figueirense","home","-0.30"
"2014.02","8871","37816","Marco Antônio","Figueirense","home","0.10"
"2014.02","8871","62971","Nirley","Figueirense","home","-0.20"
"2014.02","8871","50326","Éverton Santos","Figueirense","home","1.90"
"2014.02","8871","78117","Everaldo","Figueirense","home","-1.00"
"2014.03","9132","38162","Fred","Fluminense","home","-1.60"
"2014.03","9132","38451","Carlinhos","Fluminense","home","-2.30"
"2014.03","9132","74059","Elivelton","Fluminense","home","1.00"
"2014.03","9132","50348","Conca","Fluminense","home","2.00"
"2014.03","9132","68887","Gum","Fluminense","home","-0.30"
"2014.03","9132","37798","Rafael Sobis","Fluminense","home","7.80"
"2014.03","9132","37627","Diguinho","Fluminense","home","0.30"
"2014.03","9132","38431","Diego Cavalieri","Fluminense","home","1.70"
"2014.03","9132","62128","Walter","Fluminense","home","-0.60"
"2014.03","9132","42499","Bruno","Fluminense","home","-3.40"
"2014.03","9132","60752","Cristóvão Borges","Fluminense","home","1.76"
"2014.03","9132","62047","Jean","Fluminense","home","4.30"
"2014.03","9132","37674","Wagner","Fluminense","home","10.50"
"2014.03","9132","37818","Hugo","Vitória","away","0.60"
"2014.03","9132","72334","Ayrton","Vitória","away","-0.60"
"2014.03","9132","80573","Luiz Gustavo","Vitória","away","0.40"
"2014.03","9132","68883","Caio","Vitória","away","0.80"
"2014.03","9132","69006","Dão","Vitória","away","-0.80"
"2014.03","9132","85067","Matheus Salustiano","Vitória","away","-0.50"
"2014.03","9132","50284","Wilson","Vitória","away","7.00"
"2014.03","9132","37246","Ney Franco","Vitória","away","2.62"
"2014.03","9132","60788","Marquinhos","Vitória","away","15.80"
"2014.03","9132","37762","Souza","Vitória","away","-2.90"
"2014.03","9132","73423","Rodrigo Defendi","Vitória","away","-0.30"
"2014.03","9132","37705","Juan","Vitória","away","7.80"
"2014.03","9132","68917","Vinícius","Vitória","away","-0.30"
"2014.03","9132","86859","José Welison","Vitória","away","1.80"
"2014.03","9133","37655","Rafael Moura","Internacional","home","5.40"
"2014.03","9133","85423","Valdivia","Internacional","home","0.40"
"2014.03","9133","80313","Gilberto","Internacional","home","-1.60"
"2014.03","9133","38074","Ygor","Internacional","home","-0.60"
"2014.03","9133","40006","Abel Braga","Internacional","home","3.48"
"2014.03","9133","69325","Aránguiz","Internacional","home","8.20"
"2014.03","9133","49674","Fabrício","Internacional","home","-0.20"
"2014.03","9133","38279","Wellington Paulista","Internacional","home","-0.30"
"2014.03","9133","68685","Alan Patrick","Internacional","home","2.90"
"2014.03","9133","38219","Alex","Internacional","home","1.60"
"2014.03","9133","54424","Willians","Internacional","home","6.70"
"2014.03","9133","63172","Paulão","Internacional","home","3.30"
"2014.03","9133","62023","D'Alessandro","Internacional","home","15.00"
"2014.03","9133","36540","Juan","Internacional","home","0.10"
"2014.03","9133","36443","Dida","Internacional","home","-2.60"
"2014.03","9133","42118","Neto Baiano","Sport","away","7.30"
"2014.03","9133","61135","Ananias","Sport","away","3.50"
"2014.03","9133","82635","Igor","Sport","away","-1.20"
"2014.03","9133","38100","Durval","Sport","away","-0.90"
"2014.03","9133","41218","Magrão","Sport","away","5.00"
"2014.03","9133","60969","Patric","Sport","away","11.10"
"2014.03","9133","68834","Rithely","Sport","away","5.90"
"2014.03","9133","78445","Renê","Sport","away","1.70"
"2014.03","9133","72039","Ferron","Sport","away","1.50"
"2014.03","9133","38021","Wendel","Sport","away","4.30"
"2014.03","9133","38986","Aílton","Sport","away","2.20"
"2014.03","9133","60822","Renan Oliveira","Sport","away","-0.60"
"2014.03","9133","87211","Eduardo Baptista","Sport","away","3.98"
"2014.03","9133","38579","Rodrigo Mancha","Sport","away","4.00"
"2014.03","9133","37848","Leonardo","Sport","away","0.00"
"2014.03","9134","80374","Norberto","Coritiba","away","1.70"
"2014.03","9134","70055","Geraldo","Coritiba","away","0.30"
"2014.03","9134","60858","Moacir","Coritiba","away","6.50"
"2014.03","9134","38960","Zé Eduardo","Coritiba","away","-0.30"
"2014.03","9134","73465","Luccas Claro","Coritiba","away","-0.40"
"2014.03","9134","62121","Vanderlei","Coritiba","away","2.50"
"2014.03","9134","50462","Leandro Almeida","Coritiba","away","-5.20"
"2014.03","9134","38638","Germano","Coritiba","away","0.50"
"2014.03","9134","62104","Robinho","Coritiba","away","6.80"
"2014.03","9134","42490","Jajá","Coritiba","away","-0.30"
"2014.03","9134","50446","Chico","Coritiba","away","8.70"
"2014.03","9134","36856","Celso Roth","Coritiba","away","2.79"
"2014.03","9134","63194","Carlinhos","Coritiba","away","8.90"
"2014.03","9134","71093","Baraka","Coritiba","away","0.90"
"2014.03","9134","63014","Gil","Coritiba","away","0.10"
"2014.03","9134","62977","Paulo Henrique Ganso","São Paulo","home","8.50"
"2014.03","9134","73800","Rodrigo Caio","São Paulo","home","5.80"
"2014.03","9134","38055","Rogério Ceni","São Paulo","home","-1.00"
"2014.03","9134","78241","Pabón","São Paulo","home","3.60"
"2014.03","9134","69308","Álvaro Pereira","São Paulo","home","-0.10"
"2014.03","9134","49675","Alexandre Pato","São Paulo","home","6.60"
"2014.03","9134","60803","Souza","São Paulo","home","2.80"
"2014.03","9134","36934","Muricy Ramalho","São Paulo","home","3.65"
"2014.03","9134","55348","Luis Ricardo","São Paulo","home","3.50"
"2014.03","9134","37919","Luis Fabiano","São Paulo","home","4.30"
"2014.03","9134","38196","Maicon","São Paulo","home","-0.90"
"2014.03","9134","38194","Antônio Carlos","São Paulo","home","-3.50"
"2014.03","9134","74085","Ademilson","São Paulo","home","9.20"
"2014.03","9134","42222","Osvaldo","São Paulo","home","1.30"
"2014.03","9135","52950","Victor","Atlético-MG","home","-1.00"
"2014.03","9135","52253","Réver","Atlético-MG","home","1.60"
"2014.03","9135","38138","Jô","Atlético-MG","home","0.50"
"2014.03","9135","37654","Rosinei","Atlético-MG","home","1.10"
"2014.03","9135","70581","Fillipe Soutto","Atlético-MG","home","2.70"
"2014.03","9135","73863","Claudinei","Atlético-MG","home","3.00"
"2014.03","9135","40025","Levir Culpi","Atlético-MG","home","2.54"
"2014.03","9135","50294","Guilherme","Atlético-MG","home","-1.30"
"2014.03","9135","84861","Alex Silva","Atlético-MG","home","2.70"
"2014.03","9135","68758","Fernandinho","Atlético-MG","home","8.00"
"2014.03","9135","79947","Marion","Atlético-MG","home","-1.10"
"2014.03","9135","68690","André","Atlético-MG","home","0.70"
"2014.03","9135","77895","Emerson Conceição","Atlético-MG","home","-0.80"
"2014.03","9135","69240","Dátolo","Atlético-MG","home","-0.10"
"2014.03","9135","69219","Otamendi","Atlético-MG","home","11.90"
"2014.03","9135","68904","Vítor","Goiás","away","4.60"
"2014.03","9135","70934","Jackson","Goiás","away","4.50"
"2014.03","9135","72168","João Paulo","Goiás","away","-0.30"
"2014.03","9135","62139","Ricardo Drubscky","Goiás","away","5.52"
"2014.03","9135","70058","Tiago Real","Goiás","away","1.50"
"2014.03","9135","84848","Erik","Goiás","away","0.00"
"2014.03","9135","80036","Alex Alves","Goiás","away","6.70"
"2014.03","9135","37783","Ramon","Goiás","away","5.90"
"2014.03","9135","38695","David","Goiás","away","8.60"
"2014.03","9135","73417","Lima","Goiás","away","5.20"
"2014.03","9135","71123","Thiago Mendes","Goiás","away","8.20"
"2014.03","9135","36792","Araújo","Goiás","away","3.90"
"2014.03","9135","37899","Renan","Goiás","away","8.00"
